X,Y,Z
7.44875,1.01396,-1.2935
7.44875,1.00072,-1.2935
7.44875,0.987475,-1.2935
7.44875,0.974231,-1.2935
7.44775,0.960865,-1.29331
7.44775,0.947623,-1.29331
7.44775,0.934382,-1.29331
7.44775,0.92114,-1.29331
7.44775,0.907898,-1.29331
7.44775,0.894656,-1.29331
7.44675,0.881303,-1.29313
7.44675,0.868063,-1.29313
7.44675,0.854823,-1.29313
7.44675,0.841583,-1.29313
7.44675,0.828343,-1.29313
7.44675,0.815103,-1.29313
7.46475,0.803681,-1.29647
7.46475,0.790409,-1.29647
7.46475,0.777136,-1.29647
7.46475,0.763864,-1.29647
7.46475,0.750592,-1.29647
7.46375,0.737227,-1.29628
7.46375,0.723956,-1.29628
7.46375,0.710686,-1.29628
7.46375,0.697415,-1.29628
7.46375,0.684145,-1.29628
7.46375,0.670874,-1.29628
7.46375,0.657603,-1.29628
7.46275,0.644253,-1.2961
7.46275,0.630985,-1.2961
7.46275,0.617716,-1.2961
7.46275,0.604447,-1.2961
7.46275,0.591178,-1.2961
7.46275,0.577909,-1.2961
7.46175,0.564572,-1.29591
7.46175,0.551305,-1.29591
7.46175,0.538038,-1.29591
7.46175,0.524771,-1.29591
7.46175,0.511504,-1.29591
7.46175,0.498237,-1.29591
7.46075,0.484912,-1.29573
7.46075,0.471647,-1.29573
7.46075,0.458382,-1.29573
7.46075,0.445117,-1.29573
7.46075,0.431851,-1.29573
7.46075,0.418586,-1.29573
7.46075,0.405321,-1.29573
7.45975,0.392011,-1.29554
7.45975,0.378747,-1.29554
7.45975,0.365484,-1.29554
7.45975,0.35222,-1.29554
7.45975,0.338957,-1.29554
7.45975,0.325694,-1.29554
7.45875,0.312396,-1.29535
7.45875,0.299134,-1.29535
7.45875,0.285873,-1.29535
7.45875,0.272611,-1.29535
7.45875,0.25935,-1.29535
7.45875,0.246088,-1.29535
7.45775,0.232803,-1.29517
7.45775,0.219543,-1.29517
7.45775,0.206283,-1.29517
7.45775,0.193024,-1.29517
7.45775,0.179764,-1.29517
7.45775,0.166504,-1.29517
7.45775,0.153244,-1.29517
7.45675,0.139974,-1.29498
7.45675,0.126716,-1.29498
7.45675,0.113458,-1.29498
7.45675,0.1002,-1.29498
7.45675,0.0869416,-1.29498
7.45675,0.0736836,-1.29498
7.45575,0.0604256,-1.2948
7.45575,0.0471694,-1.2948
7.45575,0.0339132,-1.2948
7.45575,0.020657,-1.2948
7.45575,0.00740083,-1.2948
7.45575,-0.00585536,-1.2948
7.45475,-0.0191007,-1.29461
7.45475,-0.0323551,-1.29461
7.45475,-0.0456095,-1.29461
7.45475,-0.0588639,-1.29461
7.45475,-0.0721183,-1.29461
7.45475,-0.0853726,-1.29461
7.45475,-0.098627,-1.29461
7.45375,-0.111858,-1.29443
7.45375,-0.125111,-1.29443
7.45375,-0.138363,-1.29443
7.45375,-0.151616,-1.29443
7.45375,-0.164868,-1.29443
7.45375,-0.178121,-1.29443
7.45275,-0.191339,-1.29424
7.45275,-0.20459,-1.29424
7.45275,-0.217841,-1.29424
7.45275,-0.231091,-1.29424
7.45275,-0.244342,-1.29424
7.45275,-0.257593,-1.29424
7.45175,-0.270799,-1.29405
7.45175,-0.284048,-1.29405
7.45175,-0.297297,-1.29405
7.45175,-0.310546,-1.29405
7.45175,-0.323795,-1.29405
7.45175,-0.337044,-1.29405
7.45175,-0.350293,-1.29405
7.45075,-0.363484,-1.29387
7.45075,-0.376731,-1.29387
7.45075,-0.389978,-1.29387
7.45075,-0.403225,-1.29387
7.45075,-0.416472,-1.29387
7.45075,-0.42972,-1.29387
7.44975,-0.442898,-1.29368
7.44975,-0.456144,-1.29368
7.44975,-0.469389,-1.29368
7.44975,-0.482634,-1.29368
7.44975,-0.49588,-1.29368
7.44975,-0.509125,-1.29368
7.44875,-0.522291,-1.2935
7.44875,-0.535535,-1.2935
7.44875,-0.548778,-1.2935
7.44875,-0.562022,-1.2935
7.44875,-0.575265,-1.2935
7.44875,-0.588509,-1.2935
7.44875,-0.601752,-1.2935
7.44775,-0.614904,-1.29331
7.44775,-0.628146,-1.29331
7.44775,-0.641388,-1.29331
7.44775,-0.654629,-1.29331
7.44775,-0.667871,-1.29331
7.44775,-0.681113,-1.29331
7.44675,-0.694252,-1.29313
7.44675,-0.707492,-1.29313
7.44675,-0.720732,-1.29313
7.44675,-0.733972,-1.29313
7.44675,-0.747212,-1.29313
7.44675,-0.760451,-1.29313
7.44575,-0.773578,-1.29294
7.44575,-0.786816,-1.29294
7.44575,-0.800054,-1.29294
7.44575,-0.813292,-1.29294
7.44575,-0.82653,-1.29294
7.44575,-0.839768,-1.29294
7.44575,-0.853007,-1.29294
7.44475,-0.866119,-1.29275
7.44475,-0.879355,-1.29275
7.44475,-0.892591,-1.29275
7.44475,-0.905828,-1.29275
7.44475,-0.919064,-1.29275
7.44475,-0.9323,-1.29275
7.44375,-0.945399,-1.29257
7.44375,-0.958634,-1.29257
7.44375,-0.971869,-1.29257
7.44375,-0.985103,-1.29257
7.44375,-0.998338,-1.29257
7.44375,-1.01157,-1.29257
7.44275,-1.02466,-1.29238
7.44275,-1.03789,-1.29238
7.44275,-1.05112,-1.29238
7.44275,-1.06436,-1.29238
7.44275,-1.07759,-1.29238
7.44275,-1.09082,-1.29238
7.44275,-1.10406,-1.29238
7.44175,-1.11713,-1.2922
7.44175,-1.13036,-1.2922
7.44175,-1.14359,-1.2922
7.44175,-1.15682,-1.2922
7.44175,-1.17005,-1.2922
7.44175,-1.18328,-1.2922
7.44075,-1.19634,-1.29201
7.44075,-1.20957,-1.29201
7.44075,-1.2228,-1.29201
7.44075,-1.23603,-1.29201
7.44075,-1.24926,-1.29201
7.44075,-1.26249,-1.29201
7.43975,-1.27553,-1.29182
7.43975,-1.28876,-1.29182
7.43975,-1.30199,-1.29182
7.43975,-1.31522,-1.29182
7.43975,-1.32844,-1.29182
7.43975,-1.34167,-1.29182
7.43975,-1.3549,-1.29182
7.43875,-1.36793,-1.29164
7.43875,-1.38116,-1.29164
7.43875,-1.39438,-1.29164
7.43875,-1.40761,-1.29164
7.43875,-1.42083,-1.29164
7.43875,-1.43406,-1.29164
7.43775,-1.44708,-1.29145
7.43775,-1.4603,-1.29145
7.43775,-1.47353,-1.29145
7.43775,-1.48675,-1.29145
7.43775,-1.49997,-1.29145
7.43775,-1.5132,-1.29145
7.43675,-1.5262,-1.29127
7.43675,-1.53943,-1.29127
7.43675,-1.55265,-1.29127
7.43675,-1.56587,-1.29127
7.43675,-1.57909,-1.29127
7.43675,-1.59231,-1.29127
7.43675,-1.60554,-1.29127
7.43575,-1.61853,-1.29108
7.43575,-1.63175,-1.29108
7.43575,-1.64497,-1.29108
7.43575,-1.65819,-1.29108
7.43575,-1.67141,-1.29108
7.43575,-1.68463,-1.29108
7.43475,-1.69761,-1.2909
7.43475,-1.71083,-1.2909
7.43475,-1.72405,-1.2909
7.43475,-1.73726,-1.2909
7.43475,-1.75048,-1.2909
7.43475,-1.7637,-1.2909
7.43575,-1.77717,-1.29108
7.48075,1.92261,-1.31274
7.47875,1.9088,-1.31237
7.47875,1.8955,-1.31237
7.47875,1.88221,-1.31237
7.47875,1.86891,-1.31237
7.47775,1.85537,-1.31218
7.47775,1.84207,-1.31218
7.47775,1.82878,-1.31218
7.47775,1.81548,-1.31218
7.47775,1.80218,-1.31218
7.47775,1.78889,-1.31218
7.47675,1.77536,-1.31199
7.47675,1.76207,-1.31199
7.47675,1.74877,-1.31199
7.47675,1.73548,-1.31199
7.47675,1.72218,-1.31199
7.47675,1.70889,-1.31199
7.47575,1.69537,-1.31181
7.47575,1.68208,-1.31181
7.47575,1.66879,-1.31181
7.47575,1.6555,-1.31181
7.47575,1.6422,-1.31181
7.47575,1.62891,-1.31181
7.47475,1.61541,-1.31162
7.47475,1.60212,-1.31162
7.47475,1.58883,-1.31162
7.47475,1.57554,-1.31162
7.47475,1.56225,-1.31162
7.47475,1.54896,-1.31162
7.47375,1.53547,-1.31143
7.47375,1.52218,-1.31143
7.47375,1.50889,-1.31143
7.47375,1.4956,-1.31143
7.47375,1.48231,-1.31143
7.47375,1.46902,-1.31143
7.47275,1.45554,-1.31124
7.47275,1.44226,-1.31124
7.47275,1.42897,-1.31124
7.47275,1.41568,-1.31124
7.47275,1.4024,-1.31124
7.47275,1.38911,-1.31124
7.47175,1.37565,-1.31105
7.47175,1.36236,-1.31105
7.47175,1.34908,-1.31105
7.47175,1.33579,-1.31105
7.47175,1.32251,-1.31105
7.47175,1.30922,-1.31105
7.47075,1.29577,-1.31087
7.47075,1.28248,-1.31087
7.47075,1.2692,-1.31087
7.47075,1.25592,-1.31087
7.47075,1.24263,-1.31087
7.47075,1.22935,-1.31087
7.46975,1.21591,-1.31068
7.46975,1.20263,-1.31068
7.46975,1.18935,-1.31068
7.46975,1.17607,-1.31068
7.46975,1.16279,-1.31068
7.46975,1.1495,-1.31068
7.46875,1.13608,-1.31049
7.46875,1.1228,-1.31049
7.46875,1.10952,-1.31049
7.46875,1.09624,-1.31049
7.46875,1.08296,-1.31049
7.46875,1.06968,-1.31049
7.46775,1.05626,-1.3103
7.46775,1.04299,-1.3103
7.46775,1.02971,-1.3103
7.46775,1.01643,-1.3103
7.46775,1.00315,-1.3103
7.46775,0.989874,-1.3103
7.46675,0.976471,-1.31012
7.46675,0.963196,-1.31012
7.46675,0.949919,-1.31012
7.46675,0.936643,-1.31012
7.46675,0.923367,-1.31012
7.46675,0.910091,-1.31012
7.46575,0.896702,-1.30993
7.46575,0.883428,-1.30993
7.46575,0.870153,-1.30993
7.46575,0.856879,-1.30993
7.46575,0.843605,-1.30993
7.46575,0.830331,-1.30993
7.46475,0.816954,-1.30974
7.46475,0.803681,-1.30974
7.46475,0.790409,-1.30974
7.46475,0.777136,-1.30974
7.46475,0.763864,-1.30974
7.46475,0.750592,-1.30974
7.46375,0.737227,-1.30955
7.46375,0.723956,-1.30955
7.46375,0.710686,-1.30955
7.46375,0.697415,-1.30955
7.46375,0.684145,-1.30955
7.46375,0.670874,-1.30955
7.46375,0.657603,-1.30955
7.46275,0.644253,-1.30937
7.46275,0.630985,-1.30937
7.46275,0.617716,-1.30937
7.46275,0.604447,-1.30937
7.46275,0.591178,-1.30937
7.46275,0.577909,-1.30937
7.46175,0.564572,-1.30918
7.46175,0.551305,-1.30918
7.46175,0.538038,-1.30918
7.46175,0.524771,-1.30918
7.46175,0.511504,-1.30918
7.46175,0.498237,-1.30918
7.46075,0.484912,-1.30899
7.46075,0.471647,-1.30899
7.46075,0.458382,-1.30899
7.46075,0.445117,-1.30899
7.46075,0.431851,-1.30899
7.46075,0.418586,-1.30899
7.46075,0.405321,-1.30899
7.45975,0.392011,-1.3088
7.45975,0.378747,-1.3088
7.45975,0.365484,-1.3088
7.45975,0.35222,-1.3088
7.45975,0.338957,-1.3088
7.45975,0.325694,-1.3088
7.45875,0.312396,-1.30862
7.45875,0.299134,-1.30862
7.45875,0.285873,-1.30862
7.45875,0.272611,-1.30862
7.45875,0.25935,-1.30862
7.45875,0.246088,-1.30862
7.45775,0.232803,-1.30843
7.45775,0.219543,-1.30843
7.45775,0.206283,-1.30843
7.45775,0.193024,-1.30843
7.45775,0.179764,-1.30843
7.45775,0.166504,-1.30843
7.45775,0.153244,-1.30843
7.45675,0.139974,-1.30824
7.45675,0.126716,-1.30824
7.45675,0.113458,-1.30824
7.45675,0.1002,-1.30824
7.45675,0.0869416,-1.30824
7.45675,0.0736836,-1.30824
7.45575,0.0604256,-1.30805
7.45575,0.0471694,-1.30805
7.45575,0.0339132,-1.30805
7.45575,0.020657,-1.30805
7.45575,0.00740083,-1.30805
7.45575,-0.00585536,-1.30805
7.45475,-0.0191007,-1.30787
7.45475,-0.0323551,-1.30787
7.45475,-0.0456095,-1.30787
7.45475,-0.0588639,-1.30787
7.45475,-0.0721183,-1.30787
7.45475,-0.0853726,-1.30787
7.45475,-0.098627,-1.30787
7.45375,-0.111858,-1.30768
7.45375,-0.125111,-1.30768
7.45375,-0.138363,-1.30768
7.45375,-0.151616,-1.30768
7.45375,-0.164868,-1.30768
7.45375,-0.178121,-1.30768
7.45275,-0.191339,-1.30749
7.45275,-0.20459,-1.30749
7.45275,-0.217841,-1.30749
7.45275,-0.231091,-1.30749
7.45275,-0.244342,-1.30749
7.45275,-0.257593,-1.30749
7.45175,-0.270799,-1.3073
7.45175,-0.284048,-1.3073
7.45175,-0.297297,-1.3073
7.45175,-0.310546,-1.3073
7.45175,-0.323795,-1.3073
7.45175,-0.337044,-1.3073
7.45175,-0.350293,-1.3073
7.45075,-0.363484,-1.30712
7.45075,-0.376731,-1.30712
7.45075,-0.389978,-1.30712
7.45075,-0.403225,-1.30712
7.45075,-0.416472,-1.30712
7.45075,-0.42972,-1.30712
7.44975,-0.442898,-1.30693
7.44975,-0.456144,-1.30693
7.44975,-0.469389,-1.30693
7.44975,-0.482634,-1.30693
7.44975,-0.49588,-1.30693
7.44975,-0.509125,-1.30693
7.44875,-0.522291,-1.30674
7.44875,-0.535535,-1.30674
7.44875,-0.548778,-1.30674
7.44875,-0.562022,-1.30674
7.44875,-0.575265,-1.30674
7.44875,-0.588509,-1.30674
7.44875,-0.601752,-1.30674
7.44775,-0.614904,-1.30655
7.44775,-0.628146,-1.30655
7.44775,-0.641388,-1.30655
7.44775,-0.654629,-1.30655
7.44775,-0.667871,-1.30655
7.44775,-0.681113,-1.30655
7.44675,-0.694252,-1.30636
7.44675,-0.707492,-1.30636
7.44675,-0.720732,-1.30636
7.44675,-0.733972,-1.30636
7.44675,-0.747212,-1.30636
7.44675,-0.760451,-1.30636
7.44575,-0.773578,-1.30618
7.44575,-0.786816,-1.30618
7.44575,-0.800054,-1.30618
7.44575,-0.813292,-1.30618
7.44575,-0.82653,-1.30618
7.44575,-0.839768,-1.30618
7.44575,-0.853007,-1.30618
7.44475,-0.866119,-1.30599
7.44475,-0.879355,-1.30599
7.44475,-0.892591,-1.30599
7.44475,-0.905828,-1.30599
7.44475,-0.919064,-1.30599
7.44475,-0.9323,-1.30599
7.44375,-0.945399,-1.3058
7.44375,-0.958634,-1.3058
7.44375,-0.971869,-1.3058
7.44375,-0.985103,-1.3058
7.44375,-0.998338,-1.3058
7.44375,-1.01157,-1.3058
7.44275,-1.02466,-1.30561
7.44275,-1.03789,-1.30561
7.44275,-1.05112,-1.30561
7.44275,-1.06436,-1.30561
7.44275,-1.07759,-1.30561
7.44275,-1.09082,-1.30561
7.44275,-1.10406,-1.30561
7.44175,-1.11713,-1.30543
7.44175,-1.13036,-1.30543
7.44175,-1.14359,-1.30543
7.44175,-1.15682,-1.30543
7.44175,-1.17005,-1.30543
7.44175,-1.18328,-1.30543
7.44075,-1.19634,-1.30524
7.44075,-1.20957,-1.30524
7.44075,-1.2228,-1.30524
7.44075,-1.23603,-1.30524
7.44075,-1.24926,-1.30524
7.44075,-1.26249,-1.30524
7.43975,-1.27553,-1.30505
7.43975,-1.28876,-1.30505
7.43975,-1.30199,-1.30505
7.43975,-1.31522,-1.30505
7.43975,-1.32844,-1.30505
7.43975,-1.34167,-1.30505
7.43975,-1.3549,-1.30505
7.43875,-1.36793,-1.30486
7.43875,-1.38116,-1.30486
7.43875,-1.39438,-1.30486
7.43875,-1.40761,-1.30486
7.43875,-1.42083,-1.30486
7.43875,-1.43406,-1.30486
7.43775,-1.44708,-1.30468
7.43775,-1.4603,-1.30468
7.43775,-1.47353,-1.30468
7.43775,-1.48675,-1.30468
7.43775,-1.49997,-1.30468
7.43775,-1.5132,-1.30468
7.43675,-1.5262,-1.30449
7.43675,-1.53943,-1.30449
7.43675,-1.55265,-1.30449
7.43675,-1.56587,-1.30449
7.43675,-1.57909,-1.30449
7.43675,-1.59231,-1.30449
7.43675,-1.60554,-1.30449
7.43575,-1.61853,-1.3043
7.43575,-1.63175,-1.3043
7.43575,-1.64497,-1.3043
7.43575,-1.65819,-1.3043
7.43575,-1.67141,-1.3043
7.43575,-1.68463,-1.3043
7.43475,-1.69761,-1.30411
7.43475,-1.71083,-1.30411
7.43475,-1.72405,-1.30411
7.43475,-1.73726,-1.30411
7.43475,-1.75048,-1.30411
7.43475,-1.7637,-1.30411
7.43575,-1.77717,-1.3043
7.47575,0.472486,-1.3251
7.47575,0.459193,-1.3251
7.47475,0.445849,-1.32491
7.47475,0.432558,-1.32491
7.47375,0.419219,-1.32472
7.47375,0.405931,-1.32472
7.47275,0.392597,-1.32453
7.47275,0.37931,-1.32453
7.47175,0.365982,-1.32434
7.47075,0.352657,-1.32415
7.47075,0.339374,-1.32415
7.46975,0.326054,-1.32396
7.46975,0.312773,-1.32396
7.46875,0.299459,-1.32377
7.46875,0.286179,-1.32377
7.46775,0.272871,-1.32358
7.46775,0.259593,-1.32358
7.46675,0.24629,-1.32339
7.46575,0.23299,-1.3232
7.46575,0.219716,-1.3232
7.46575,0.206442,-1.3232
7.46475,0.19315,-1.32301
7.46475,0.179877,-1.32301
7.46475,0.166605,-1.32301
7.46475,0.153333,-1.32301
7.46475,0.14006,-1.32301
7.46375,0.126779,-1.32282
7.46375,0.113508,-1.32282
7.46375,0.100237,-1.32282
7.46375,0.0869668,-1.32282
7.46375,0.0736962,-1.32282
7.46275,0.0604256,-1.32264
7.46275,0.0471568,-1.32264
7.46275,0.033888,-1.32264
7.46275,0.0206191,-1.32264
7.46275,0.00735033,-1.32264
7.46175,-0.00590947,-1.32245
7.46175,-0.0191765,-1.32245
7.46175,-0.0324435,-1.32245
7.46175,-0.0457105,-1.32245
7.46175,-0.0589775,-1.32245
7.46175,-0.0722445,-1.32245
7.46075,-0.0854917,-1.32226
7.46075,-0.0987569,-1.32226
7.46075,-0.112022,-1.32226
7.46075,-0.125287,-1.32226
7.46075,-0.138553,-1.32226
7.45975,-0.151789,-1.32207
7.45975,-0.165052,-1.32207
7.45975,-0.178316,-1.32207
7.45975,-0.191579,-1.32207
7.45975,-0.204842,-1.32207
7.45875,-0.218068,-1.32188
7.45875,-0.23133,-1.32188
7.45875,-0.244591,-1.32188
7.45875,-0.257853,-1.32188
7.45875,-0.271114,-1.32188
7.45775,-0.284329,-1.32169
7.45775,-0.297589,-1.32169
7.45775,-0.310849,-1.32169
7.45775,-0.324108,-1.32169
7.45775,-0.337368,-1.32169
7.45675,-0.350572,-1.3215
7.45675,-0.36383,-1.3215
7.45675,-0.377088,-1.3215
7.45675,-0.390346,-1.3215
7.45675,-0.403604,-1.3215
7.45575,-0.416797,-1.32131
7.45575,-0.430053,-1.32131
7.45575,-0.44331,-1.32131
7.45575,-0.456566,-1.32131
7.45575,-0.469822,-1.32131
7.45475,-0.483004,-1.32112
7.45475,-0.496258,-1.32112
7.45475,-0.509513,-1.32112
7.45475,-0.522767,-1.32112
7.45475,-0.536022,-1.32112
7.45375,-0.549193,-1.32093
7.45375,-0.562446,-1.32093
7.45375,-0.575698,-1.32093
7.45375,-0.588951,-1.32093
7.45375,-0.602203,-1.32093
7.45375,-0.615456,-1.32093
7.45275,-0.628615,-1.32074
7.45275,-0.641865,-1.32074
7.45275,-0.655116,-1.32074
7.45275,-0.668367,-1.32074
7.45275,-0.681618,-1.32074
7.45175,-0.694766,-1.32055
7.45175,-0.708015,-1.32055
7.45175,-0.721264,-1.32055
7.45175,-0.734513,-1.32055
7.45175,-0.747762,-1.32055
7.45075,-0.760899,-1.32036
7.45075,-0.774146,-1.32036
7.45075,-0.787393,-1.32036
7.45075,-0.80064,-1.32036
7.45075,-0.813887,-1.32036
7.44975,-0.827014,-1.32017
7.44975,-0.840259,-1.32017
7.44975,-0.853505,-1.32017
7.44975,-0.86675,-1.32017
7.44975,-0.879995,-1.32017
7.44875,-0.893111,-1.31998
7.44875,-0.906354,-1.31998
7.44875,-0.919598,-1.31998
7.44875,-0.932841,-1.31998
7.44875,-0.946085,-1.31998
7.44775,-0.95919,-1.31979
7.44775,-0.972431,-1.31979
7.44775,-0.985673,-1.31979
7.44775,-0.998915,-1.31979
7.44775,-1.01216,-1.31979
7.44675,-1.02525,-1.3196
7.44675,-1.03849,-1.3196
7.44675,-1.05173,-1.3196
7.44675,-1.06497,-1.3196
7.44675,-1.07821,-1.3196
7.44675,-1.09145,-1.3196
7.44575,-1.10453,-1.31942
7.44575,-1.11777,-1.31942
7.44575,-1.13101,-1.31942
7.44575,-1.14425,-1.31942
7.44575,-1.15748,-1.31942
7.44475,-1.17055,-1.31923
7.44475,-1.18379,-1.31923
7.44475,-1.19703,-1.31923
7.44475,-1.21026,-1.31923
7.44475,-1.2235,-1.31923
7.44375,-1.23656,-1.31904
7.44375,-1.24979,-1.31904
7.44375,-1.26303,-1.31904
7.44375,-1.27626,-1.31904
7.44375,-1.2895,-1.31904
7.44275,-1.30255,-1.31885
7.44275,-1.31578,-1.31885
7.44275,-1.32901,-1.31885
7.44275,-1.34224,-1.31885
7.44275,-1.35548,-1.31885
7.44175,-1.36852,-1.31866
7.44175,-1.38175,-1.31866
7.44175,-1.39498,-1.31866
7.44175,-1.40821,-1.31866
7.44175,-1.42144,-1.31866
7.44075,-1.43447,-1.31847
7.44075,-1.4477,-1.31847
7.44075,-1.46092,-1.31847
7.44075,-1.47415,-1.31847
7.44075,-1.48738,-1.31847
7.43975,-1.5004,-1.31828
7.43975,-1.51363,-1.31828
7.43975,-1.52685,-1.31828
7.43975,-1.54008,-1.31828
7.43975,-1.55331,-1.31828
7.43975,-1.56654,-1.31828
7.43875,-1.57954,-1.31809
7.43875,-1.59276,-1.31809
7.43875,-1.60599,-1.31809
7.43875,-1.61922,-1.31809
7.43875,-1.63244,-1.31809
7.43775,-1.64543,-1.3179
7.43775,-1.65866,-1.3179
7.43775,-1.67188,-1.3179
7.43775,-1.68511,-1.3179
7.43775,-1.69833,-1.3179
7.43675,-1.71131,-1.31771
7.43675,-1.72453,-1.31771
7.43675,-1.73775,-1.31771
7.43675,-1.75098,-1.31771
7.43675,-1.7642,-1.31771
7.44075,-1.77842,-1.31847
